Date,Open,High,Low,Close,Price_Percent_Change,Volatility,Price_Change,Gain,Loss,Avg_Gain,Avg_Loss,RS,RSI,12_Day_EMA,26_Day_EMA,MACD,MACD_Signal,MACD_Histogram,Volume,Gold_Close
2015-09-02,228.026993,230.576996,226.475006,229.283997,0.51%,48.81%,1.162995,1.162995,0,2.3633565,2.177642857,1.085281956,52.04485432,226.5550818,240.7480375,-14.19295579,56.73778018,-70.93073597,18760400,1101.6
2015-09-03,229.324005,229.604996,226.667007,227.182999,-0.92%,45.94%,-2.100998,0,2.100998,2.194545321,2.172168224,1.010301733,50.25622355,226.2878318,239.4474987,-13.15966694,56.55193663,-69.71160357,17482000,1098.3
2015-09-04,227.214996,230.899994,227.050995,230.298004,1.36%,46.21%,3.115005,3.115005,0,2.260292441,2.017013351,1.120613525,52.8438356,226.4652483,238.1096139,-11.64436567,56.59119081,-68.23555649,20962400,1108.05
2015-09-05,230.199005,236.143005,229.442993,235.018997,2.03%,46.84%,4.720993,4.720993,0,2.436056767,1.872940969,1.300658594,56.53418535,228.5089151,236.976883,-8.467967917,56.90772389,-65.37569181,20671400,1120.57
2015-09-06,234.869995,242.912003,234.681,239.839996,2.03%,47.18%,4.820999,4.820999,0,2.648427714,1.814785571,1.459361236,59.33903546,230.0281653,235.8020372,-5.773871981,57.15309542,-62.9269674,25473700,1125.59
2015-09-07,239.934006,242.106003,238.722,239.847,0.00%,27.65%,0.007004,0.007004,0,2.459754592,1.685158031,1.459658113,59.34394319,231.1961658,234.7816908,-3.585525058,57.48322636,-61.06875142,21192200,1115.14
2015-09-08,239.845993,245.781006,239.677994,243.606995,1.56%,20.26%,3.759995,3.759995,0,2.552628907,1.5647896,1.631292096,61.99585742,232.7659989,233.994268,-1.228269122,57.95103001,-59.17929913,26879200,1118.04
2015-09-09,243.414993,244.416,237.820999,238.167999,-2.26%,22.91%,-5.438996,0,5.438996,2.370298271,1.841518628,1.287143249,56.27733416,233.3303325,232.9361144,0.394218077,58.22623778,-57.8320197,23635700,1128.85
2015-09-10,238.335999,241.292999,235.791,238.477005,0.13%,22.62%,0.309006,0.309006,0,1.844142429,0.864999,2.13195903,68.07110213,234.055083,232.0486533,2.006429731,58.68002069,-56.67359096,21215500,1129.12
2015-09-11,238.328995,241.169006,238.328995,240.106995,0.68%,19.66%,1.62999,1.62999,0,1.828845827,0.803213357,2.27691162,69.48346139,235.0005824,231.3409612,3.659621224,59.06531593,-55.4056947,19224700,1142.93
2015-09-12,239.854996,240.123993,234.753998,235.229004,-2.05%,21.68%,-4.877991,0,4.877991,1.698213982,1.094268903,1.551916514,60.81376509,235.4316661,230.4660762,4.965589853,59.36962949,-54.40403964,17962600,1155.74
2015-09-13,235.242004,235.934998,229.332001,230.511993,-2.03%,23.51%,-4.717011,0,4.717011,1.576912983,1.353036196,1.165462526,53.82048926,235.6309153,231.2134992,4.417416103,59.46987388,-55.05245777,18478800,1173.69
2015-09-14,230.608994,232.440002,227.960999,230.643997,0.06%,23.39%,0.132004,0.132004,0,1.404142214,1.362142429,1.030833623,50.75913709,235.7442487,231.3658066,4.37844209,59.41069399,-55.0322519,20997800,1191.14
2015-09-15,230.492004,259.182007,229.822006,230.304001,-0.15%,23.08%,-0.339996,0,0.339996,1.303846342,1.289131969,1.011414171,50.28373497,236.0043322,231.1717295,4.832602705,59.24948055,-54.41687784,19177800,1188.85
2015-09-16,230.25,231.214996,227.401993,229.091003,-0.53%,23.11%,-1.212998,0,1.212998,1.21071446,1.283693829,0.943148929,48.53714068,235.9037488,231.0379603,4.865788404,59.12658,-54.2607916,20144200,1197.49
2015-09-17,229.076004,230.285004,228.925995,229.809998,0.31%,22.76%,0.718995,0.718995,0,1.175591642,1.192001412,0.98623343,49.65345035,235.4696655,231.0156526,4.454012885,58.8770383,-54.42302541,18935400,1246.89
2015-09-18,233.520996,234.352997,232.184998,232.975006,1.37%,22.76%,3.165008,3.165008,0,1.375999571,1.184785143,1.16139165,53.73351238,234.897583,231.2004988,3.697084231,58.87691595,-55.17983172,20242200,1238.05
2015-09-19,232.858002,233.205002,231.089005,231.492996,-0.64%,21.09%,-1.48201,0,1.48201,1.277713888,1.20601549,1.059450644,51.44336172,234.201416,232.0081142,2.193301808,58.66103598,-56.46773417,12712600,1209.95
2015-09-20,231.399002,232.365005,230.910004,231.212006,-0.12%,18.71%,-0.28099,0,0.28099,1.18644861,1.139942241,1.040797128,50.99953904,233.1685003,232.3774608,0.791039442,58.35451944,-57.56347999,14444700,1200.35
2015-09-21,231.216995,231.216995,226.520996,227.085007,-1.80%,19.75%,-4.126999,0,4.126999,1.101702281,1.353303438,0.814083708,44.87575212,232.2449176,232.4256921,-0.180774494,58.08488152,-58.26565602,19678800,1209.14
2015-09-22,226.968994,232.386002,225.117004,230.617996,1.54%,19.73%,3.532989,3.532989,0,0.677713714,1.605499357,0.422120203,29.68245596,231.5900002,232.6506536,-1.06065341,57.85889792,-58.91955133,25009300,1232.35
2015-09-23,230.936005,231.835007,229.591003,230.283005,-0.15%,17.79%,-0.334991,0,0.334991,0.629305592,1.51474876,0.415452125,29.35119584,230.7713343,232.6078462,-1.836511897,57.57450126,-59.41101316,17254100,1228.19
2015-09-24,230.358002,235.649002,230.294998,234.529007,1.83%,19.82%,4.246002,4.246002,0,0.88764105,1.40655242,0.631075697,38.69076698,230.7130013,232.7905004,-2.077499135,57.48774401,-59.56524315,25097800,1208.74
2015-09-25,234.362,237.427002,233.684006,235.143997,0.26%,19.57%,0.61499,0.61499,0,0.868165975,1.30608439,0.664708943,39.92943907,231.0990016,233.0360002,-1.936998609,57.38893739,-59.325936,22363600,1227.46
2015-09-26,235.076004,235.403,233.358002,234.339996,-0.34%,17.59%,-0.804001,0,0.804001,0.886427714,0.949928286,0.933152247,48.27101686,231.4070015,233.2007693,-1.793767769,57.3286099,-59.12237767,13724100,1229.35
2015-09-27,234.139008,234.526001,232.475998,232.757004,-0.68%,15.42%,-1.582992,0,1.582992,0.823111449,0.995147122,0.827125387,45.26921869,231.6114184,233.379077,-1.767658622,57.13411951,-58.90177813,14179900,1234.64
2015-09-28,232.835999,239.339005,232.466995,239.141998,2.71%,19.05%,6.384994,6.384994,0,1.220388774,0.924065185,1.320673902,56.90906857,232.4490013,233.7582309,-1.30922959,57.32484402,-58.63407361,24713000,1222.6
2015-09-29,239.016006,239.802002,235.927994,236.686996,-1.03%,19.77%,-2.455002,0,2.455002,1.133218147,1.033417815,1.096573072,52.30311724,233.0220845,234.1237693,-1.101684769,57.3794018,-58.48108657,22691300,1238.14
2015-09-30,236.639999,237.733994,235.628998,236.059998,-0.27%,19.61%,-0.626998,0,0.626998,1.333069857,0.8352845,1.595947078,61.47841347,233.2791672,234.3453844,-1.066217256,57.62004583,-58.68626308,19743500,1232.26
2015-10-01,236.003998,238.445007,235.615997,237.548996,0.63%,19.69%,1.488998,1.488998,0,1.344207582,0.775621321,1.733071983,63.41113567,233.7838338,234.4426921,-0.658858244,57.97985266,-58.6387109,20488800,1240.3
2015-10-02,237.264008,238.541,236.602997,237.292999,-0.11%,19.03%,-0.255997,0,0.255997,1.248192754,0.738505298,1.690160865,62.82750177,234.2905833,234.3447307,-0.054147404,58.3957064,-58.4498538,19677900,1263.69
2015-10-03,237.201996,239.315002,236.944,238.729996,0.60%,18.78%,1.436997,1.436997,0,1.261678772,0.68575492,1.839839183,64.78673842,235.260999,234.301769,0.959230038,58.69155563,-57.73232559,16482700,1259.44
2015-10-04,238.531006,238.968002,237.940002,238.259003,-0.20%,18.81%,-0.470993,0,0.470993,1.264640714,0.761283786,1.661194863,62.42289455,235.8977496,234.096077,1.801672622,58.98909393,-57.18742131,12999000,1267.39
2015-10-05,238.147003,240.382996,237.035004,240.382996,0.89%,16.55%,2.123993,2.123993,0,1.32602302,0.706906372,1.875811383,65.22720489,236.7394155,234.1812692,2.558146346,59.32288155,-56.76473521,23335900,1261.1
2015-10-06,240.363998,246.934998,240.136002,246.063004,2.34%,17.89%,5.680008,5.680008,0,1.637021948,0.65641306,2.493889971,71.37860642,237.7005819,234.4730383,3.227543571,59.87972399,-56.65218042,27535100,1252.94
2015-10-07,246.169998,246.681,242.585007,242.968994,-1.27%,19.21%,-3.09401,0,3.09401,1.520091808,0.830527127,1.83027352,64.66772582,238.352665,234.5831152,3.769549769,59.97631126,-56.20676149,22999200,1271.44
2015-10-08,243.074997,244.251007,242.179001,242.304001,-0.27%,18.19%,-0.664993,0,0.664993,1.266427143,0.711070429,1.781015061,64.04190635,239.0163321,234.8552305,4.161101583,60.23128071,-56.07017913,18515300,1248.44
2015-10-09,242.498001,244.227997,242.121994,243.931,0.67%,18.29%,1.626999,1.626999,0,1.292182276,0.660279684,1.957022619,66.18219983,239.9474984,235.3713462,4.576152263,60.4817656,-55.90561333,17353100,1235.28
2015-10-10,243.740005,245.319,243.074005,244.940994,0.41%,18.08%,1.009994,1.009994,0,1.27202597,0.613116849,2.074687675,67.4763714,240.4307481,235.9212307,4.509517429,60.68588332,-56.17636589,15912700,1232.38
2015-10-11,244.742004,247.242996,244.151993,247.050003,0.86%,17.61%,2.109009,2.109009,0,1.331810472,0.569322788,2.339288887,70.05350439,241.294332,236.5653077,4.729024346,60.99158921,-56.26256486,16827300,1263.08
2015-10-12,246.875,247.453995,245.179001,245.307999,-0.71%,14.77%,-1.742004,0,1.742004,1.105428429,0.664999786,1.662298924,62.43847786,242.0649988,237.1890383,4.875960481,61.11599919,-56.24003871,17388300,1257.9
2015-10-13,245.199997,250.235992,243.757004,249.507996,1.70%,14.96%,4.199997,4.199997,0,1.326469041,0.617499801,2.148128694,68.23509782,243.0615821,237.9466536,5.114928506,61.45936905,-56.34444055,28198500,1255.3
2015-10-14,249.492996,254.274994,248.903,251.988998,0.99%,14.86%,2.481002,2.481002,0,1.408935681,0.573392672,2.45719164,71.07478832,244.2862487,238.677961,5.608287705,61.74805454,-56.13976684,27462600,1243.74
2015-10-15,252.106995,255.962006,252.046005,254.320007,0.92%,14.98%,2.331009,2.331009,0,1.474798061,0.532436053,2.769906457,73.47414289,245.5854163,239.5559229,6.029493327,61.91361638,-55.88412305,25223500,1248.38
2015-10-16,254.296005,266.13501,253.925995,262.868988,3.31%,18.85%,8.548981,8.548981,0,2.253427786,0.426571429,5.282650536,84.08315098,247.6362483,240.7734992,6.862749179,62.58715832,-55.72440914,35901500,1220.17
2015-10-17,262.747009,273.578003,262.367004,270.640015,2.91%,20.98%,7.771027,7.771027,0,2.647542015,0.396102041,6.683989837,86.98592761,250.1576666,242.4486918,7.708974814,63.4002659,-55.69129109,43199600,1216.99
2015-10-18,270.907013,271.667999,260.777008,261.643005,-3.38%,27.52%,-8.99701,0,8.99701,2.458431871,1.010452609,2.433000666,70.870964,251.456,243.6419613,7.814038654,63.77811212,-55.96407347,22434300,1216.47
2015-10-19,261.860992,264.820007,260.950989,263.437012,0.68%,27.50%,1.794007,1.794007,0,2.410972952,0.938277423,2.56957366,71.98544994,253.1616682,244.9171155,8.244552705,64.22333312,-55.97878042,25258800,1221.05
2015-10-20,263.571991,270.834991,263.22699,269.463013,2.26%,27.42%,6.026001,6.026001,0,2.707001857,1.035572643,2.614014455,72.32993911,255.4249192,246.2607311,9.16418809,64.76190442,-55.59771633,30889800,1242.55
2015-10-21,269.306,270.769989,263.838989,266.272003,-1.19%,27.32%,-3.19101,0,3.19101,2.513644582,1.189532454,2.113136613,67.87805599,257.2866694,247.4579621,9.82870734,65.26917914,-55.4404718,25637300,1224.85
2015-10-22,266.496002,276.51001,266.13501,274.02301,2.87%,28.48%,7.751007,7.751007,0,2.887741897,1.10456585,2.614368258,72.33264768,259.7101708,248.9842318,10.7259389,65.88177079,-55.15583188,37808600,1232.7
2015-10-23,273.648987,278.68399,273.542999,276.496002,0.90%,28.46%,2.472992,2.472992,0,2.858116905,1.025668289,2.786589908,73.59101397,262.164004,250.666501,11.497503,66.43842584,-54.94092284,29442500,1222.49
2015-10-24,276.503998,281.705994,276.503998,281.653992,1.85%,28.64%,5.15799,5.15799,0,3.617358714,0.995001714,3.635530133,78.42749434,265.1928368,252.3015777,12.89125906,67.1287917,-54.23753265,25942400,1215.4
2015-10-25,281.445007,294.05899,281.445007,283.679993,0.72%,28.66%,2.026001,2.026001,0,3.503690306,0.923930163,3.79215924,79.13257991,268.0405032,254.1090007,13.93150251,67.50445256,-53.57295005,45717100,1231.14
2015-10-26,283.627991,285.299988,280.51001,285.299988,0.57%,27.69%,1.619995,1.619995,0,3.369140641,0.857935152,3.927034153,79.70381432,270.816419,256.0028464,14.81357258,67.80243128,-52.9888587,32108800,1222.35
2015-10-27,285.181,296.212006,285.007996,293.787994,2.93%,28.70%,8.488006,8.488006,0,3.734773881,0.796654069,4.688074818,82.41935924,274.1054179,258.1658848,15.93953311,68.7371391,-52.79760599,46331800,1240.69
2015-10-28,293.703003,306.330994,293.703003,304.618011,3.62%,30.50%,10.830017,10.830017,0,4.629788071,0.870572857,5.318093751,84.17244126,277.5845032,260.7553083,16.82919482,69.80760641,-52.97841159,50808100,1240.39
2015-10-29,304.324005,318.170013,301.822998,313.855011,2.99%,31.18%,9.237,9.237,0,4.958874638,0.808389082,6.134267212,85.98314346,281.1857528,263.644732,17.54102083,70.84674099,-53.30572015,64495900,1257.95
2015-10-30,313.942993,334.169006,313.940002,328.015015,4.41%,32.74%,14.160004,14.160004,0,5.616098164,0.750647004,7.481676648,88.20987829,286.7167537,267.0968863,19.61986736,72.36295791,-52.74309055,78305000,1255.94
2015-10-31,328.511993,332.777008,309.251007,314.165985,-4.31%,40.48%,-13.84903,0,13.84903,5.214948295,1.68624579,3.092638289,75.56588368,290.9441681,269.9346936,21.00947451,73.16447557,-52.15500107,48598100,1243.14
2015-11-01,315.005005,327.471985,311.881012,325.431,3.52%,36.15%,11.265015,11.265015,0,5.773431071,1.217145714,4.743418149,82.58876554,295.608167,272.9873088,22.62085819,74.42577353,-51.80491534,37001100,1227.39
2015-11-02,325.941986,365.359985,323.209015,361.188995,10.43%,51.81%,35.757995,35.757995,0,7.915185638,1.130206735,7.003307797,87.5051663,303.5179163,277.5342319,25.98368441,76.43074045,-50.44705604,101918000,1234.05
2015-11-03,361.872986,417.899994,357.647003,403.416992,11.06%,63.87%,42.227997,42.227997,0,10.36610074,1.049477682,9.877390354,90.80661843,314.3007482,283.7308854,30.56986274,79.14752856,-48.57766582,206162000,1231.55
2015-11-04,403.664001,495.562012,380.548004,411.562988,2.00%,61.31%,8.145996,8.145996,0,10.20752183,0.974514991,10.47446363,91.28499569,325.5563303,290.1782696,35.37806076,81.49136497,-46.11330422,263900000,1250.5
2015-11-05,408.076996,447.561005,374.580994,386.354004,-6.32%,73.25%,-25.208984,0,25.208984,10.81350057,2.789858143,3.876003731,79.49140208,334.2813313,295.6172315,38.66409983,83.21466943,-44.5505696,151824992,1244.05
2015-11-06,388.046997,395.835999,354.024994,374.470001,-3.12%,76.80%,-11.884003,0,11.884003,10.04110767,3.439439918,2.91940197,74.48590352,341.8471653,300.5180007,41.32916468,84.69336868,-43.364204,122687000,1248.85
2015-11-07,374.269012,390.585999,372.433014,386.481995,3.16%,76.90%,12.011994,12.011994,0,10.18188527,3.193765638,3.188050227,76.12254042,350.2789993,305.9477697,44.33122952,86.50211981,-42.1708903,56625100,1232.3
2015-11-08,384.278015,389.894989,368.700012,373.368011,-3.45%,80.47%,-13.113984,0,13.113984,9.454607749,3.902352664,2.422796852,70.78412645,356.9106673,310.7116165,46.19905087,87.71857343,-41.51952256,51817600,1237.9
2015-11-09,374.324005,385.278015,362.894989,380.256989,1.83%,80.23%,6.888978,6.888978,0,11.35807157,4.575428643,2.482406012,71.28422141,363.2139155,315.6450007,47.56891477,89.67590439,-42.10698963,68224400,1243.44
2015-11-10,379.984009,381.386993,329.108002,336.819,-12.13%,100.03%,-43.437989,0,43.437989,10.54678074,7.351325811,1.434677365,58.92679604,365.1275813,318.8180389,46.30954233,90.63586938,-44.32632705,95797904,1246.1
2015-11-11,339.820007,340.584991,300.997009,311.084015,-7.95%,105.97%,-25.734985,0,25.734985,9.793439263,8.664444325,1.130302059,53.05830008,363.7166646,320.672463,43.04420154,90.36430506,-47.32010352,107070000,1266.48
2015-11-12,314.07901,345.080994,313.355988,338.152008,8.34%,111.06%,27.067993,27.067993,0,11.02733596,8.045555444,1.370612139,57.81680253,365.7154998,323.2690782,42.44642168,90.14080086,-47.69437918,78477800,1293.74
2015-11-13,338.497986,340.914001,326.075012,336.752991,-0.41%,109.67%,-1.399017,0,1.399017,10.24042629,9.616285143,1.0649046,51.57161256,366.6589991,326.1579238,40.50107531,89.72297675,-49.22190144,52003000,1291.6
2015-11-14,336.623993,338.181,329.970001,332.906006,-1.15%,107.96%,-3.846985,0,3.846985,9.508967265,9.204192276,1.033112627,50.81433333,364.3020833,328.8298082,35.47227518,89.557013,-54.08473782,38612000,1286
2015-11-15,333.050995,334.661987,317.48999,320.165985,-3.90%,108.41%,-12.740021,0,12.740021,8.829755318,9.45675147,0.933698569,48.2856317,357.3644994,330.7799225,26.58457696,89.16093569,-62.57635874,44213100,1279.49
2015-11-16,319.734985,331.626007,315.904999,330.751007,3.25%,98.73%,10.585022,10.585022,0,8.955131509,8.781269222,1.019799221,50.49012844,350.6301677,333.2598842,17.37028351,88.46774577,-71.09746225,47980100,1278.05
2015-11-17,330.362,338.350006,329.614014,335.093994,1.30%,83.92%,4.342987,4.342987,0,4.931640714,9.811854857,0.502620635,33.44960285,346.3585002,335.6087682,10.74973201,87.71151892,-76.9617869,51001600,1288.7
2015-11-18,334.592987,336.531006,330.640015,334.589996,-0.15%,82.75%,-0.503998,0,0.503998,4.579380663,9.147007939,0.500642472,33.36187541,343.0351664,337.8431525,5.192013878,86.49862832,-81.30661444,43783800,1263.85
2015-11-19,334.678986,335.334015,325.27301,326.148987,-2.56%,79.98%,-8.441009,0,8.441009,4.252282044,9.096579443,0.467459452,31.85501661,338.0074158,339.5544985,-1.54708275,85.66441142,-87.21149417,45011100,1266.4
2015-11-20,326.411011,326.472992,312.21701,322.022003,-1.27%,79.50%,-4.126984,0,4.126984,3.948547613,8.74160834,0.451695782,31.11504403,333.7285818,341.0291912,-7.300609442,85.00094403,-92.30155347,53152900,1277.69
2015-11-21,322.09201,328.158997,319.595001,326.927002,1.51%,78.10%,4.904999,4.904999,0,3.842141357,8.096069429,0.474568726,32.18356106,329.2844162,342.6302302,-13.34581403,83.61226799,-96.95808201,28200500,1263.49
2015-11-22,326.975006,327.01001,321.259003,324.536011,-0.73%,77.42%,-2.390991,0,2.390991,3.567702689,7.688563827,0.464027193,31.69525778,328.2608338,343.8128462,-15.55201248,82.6001596,-98.15217208,23439400,1273.6
2015-11-23,324.350006,325.118011,321.290009,323.04599,-0.46%,76.40%,-1.490021,0,1.490021,3.312866782,7.245810767,0.457211331,31.37577378,329.257665,344.5216147,-15.26394965,81.67343735,-96.937387,27478900,1273.86
2015-11-24,323.014008,323.058014,318.118011,320.04599,-0.93%,57.74%,-3,0,3,3.076233441,6.94253857,0.443099222,30.70469552,327.7488302,344.7597292,-17.01089906,80.93696191,-97.94786097,29362600,1280
2015-11-25,320.045013,329.134003,316.769989,328.205994,2.52%,47.21%,8.160004,8.160004,0,3.932928929,2.709930429,1.451302545,59.20536199,327.0365804,344.7670746,-17.73049416,80.44934135,-98.17983551,41666900,1258.3
2015-11-26,328.303009,366.756989,328.229004,352.68399,7.19%,43.56%,24.477996,24.477996,0,5.400433719,2.516363969,2.146125833,68.21487591,328.6847458,346.2485363,-17.56379056,80.89164847,-98.45543903,106105000,1255.1
2015-11-27,351.860992,363.588989,347.869995,358.041992,1.51%,43.71%,5.358002,5.358002,0,5.397402882,2.336623686,2.309915334,69.78774684,331.8410797,347.5028052,-15.66172556,81.26471516,-96.92644072,55179100,1252.3
2015-11-28,357.140991,359.536011,352.171997,357.381012,-0.18%,43.22%,-0.66098,0,0.66098,5.011874105,2.216934851,2.260722322,69.33194853,334.0602468,347.3563443,-13.2960976,81.7445784,-95.04067599,36816600,1249.24
2015-11-29,357.471985,371.938995,355.665985,371.294006,3.82%,40.27%,13.912994,13.912994,0,5.124428857,1.472427357,3.480259201,77.67986281,337.0769144,346.1208449,-9.043930468,82.82964965,-91.87358012,40409300,1227
2015-11-30,371.437012,382.363007,370.382996,377.321014,1.61%,39.12%,6.027008,6.027008,0,5.188898796,1.367253974,3.79512431,79.1454833,340.6378326,344.8038459,-4.166013301,83.85406424,-88.02007754,71701600,1224.18
2015-12-01,377.414001,378.931,356.562988,362.488007,-4.01%,44.32%,-14.833007,0,14.833007,4.818263168,2.329093476,2.068728978,67.41321873,343.6660843,343.8859229,-0.219838673,84.72254653,-84.9423852,60452200,1220.15
2015-12-02,361.845001,362.231995,349.464996,359.187012,-0.91%,44.67%,-3.300995,0,3.300995,4.474101513,2.398515014,1.865363146,65.10040966,346.7631683,343.2981157,3.465052679,85.59670802,-82.13165534,54160500,1212.4
2015-12-03,359.330994,370.274994,357.411987,361.04599,0.52%,42.44%,1.858978,1.858978,0,4.621427214,2.128784143,2.170923355,68.46344462,349.6064173,342.3198078,7.286609564,86.66091808,-79.37430852,50714900,1205.58
2015-12-04,361.261993,363.515991,355.756989,363.183014,0.59%,41.46%,2.137024,2.137024,0,4.443969842,1.976728133,2.248144177,69.21318927,352.8270009,341.9280771,10.8989238,87.38756448,-76.48864068,35784100,1215.24
2015-12-05,363.721008,389.785004,363.229004,388.949005,6.85%,48.66%,25.765991,25.765991,0,5.966971353,1.835533266,3.250810794,76.4750762,358.3189188,342.2623854,16.05653341,88.3055776,-72.24904419,66282200,1213.35
2015-12-06,389.554993,402.80899,387.088989,388.78299,-0.04%,48.20%,-0.166015,0,0.166015,5.540759114,1.716281961,3.228350142,76.35011372,364.0470022,344.2610004,19.78600174,89.08737281,-69.30137107,77762000,1210.95
2015-12-07,389.977997,399.968994,385.411011,395.536011,1.72%,47.55%,6.753021,6.753021,0,6.746501286,1.568642643,4.300852917,81.13511135,369.6578369,347.5091541,22.1486828,90.26556249,-68.11687969,63455800,1244.49
2015-12-08,395.753998,415.562988,389.950012,415.562988,4.94%,48.38%,20.026977,20.026977,0,7.695106694,1.45659674,5.282935547,84.08387301,374.8977534,350.4864995,24.41125392,91.48771992,-67.076466,57801400,1245.24
2015-12-09,414.44101,423.119995,406.290985,417.562988,0.48%,48.61%,2,2,0,7.288313359,1.352554116,5.388555826,84.34701007,379.8578364,353.5945763,26.26326011,92.50986755,-66.24660744,90917200,1243.85
2015-12-10,417.988007,419.509003,411.548004,415.479004,-0.50%,42.38%,-2.083984,0,2.083984,6.767719547,1.404799107,4.817571076,82.81069562,384.6993358,356.7704608,27.9288749,93.82819865,-65.89932375,52138900,1262.14
2015-12-11,415.281006,451.937988,415.281006,451.937988,8.41%,52.39%,36.458984,36.458984,0,8.210069786,1.503212929,5.461681196,84.52415138,391.4196676,361.8386148,29.58105278,96.23001985,-66.64896708,110944000,1269.15
2015-12-12,452.334991,469.102997,410.740997,434.997009,-3.82%,56.95%,-16.940979,0,16.940979,7.62363623,2.605910505,2.925517286,74.52565033,396.2260005,365.8480764,30.37792408,97.71608909,-67.33816501,131969000,1274.2
2015-12-13,431.660004,441.679993,426.268005,433.755005,-0.29%,56.23%,-1.242004,0,1.242004,7.079090785,2.508488612,2.822054185,73.83605905,402.164917,369.6427307,32.52218631,99.19879323,-66.67660693,55050600,1284.05
2015-12-14,433.272003,447.141998,430.455994,444.182007,2.38%,56.46%,10.427002,10.427002,0,7.3182273,2.329310854,3.141799339,75.8559042,409.2478333,373.857808,35.39002521,100.2890742,-64.89904898,130496000,1285.85
2015-12-15,443.877991,465.321014,443.877991,465.321014,4.65%,52.91%,21.139007,21.139007,0,9.040498857,1.695284071,5.332733911,84.20903177,417.9374186,379.2105783,38.72684028,102.3414922,-63.61465191,83121104,1291.49
2015-12-16,465.208008,465.208008,443.851013,454.93399,-2.26%,54.52%,-10.387024,0,10.387024,8.394748939,2.316122638,3.624483782,78.37596482,425.5833333,384.3225778,41.26075544,103.6810907,-62.42033527,107944000,1279.14
2015-12-17,454.777008,457.859985,448.858002,456.078003,0.25%,54.64%,1.144013,1.144013,0,7.876839229,2.150685306,3.662478748,78.55218106,431.1774164,389.289924,41.88749242,104.6131237,-62.7256313,47978400,1298.6
2015-12-18,455.846985,465.177002,454.940002,463.615997,1.64%,54.42%,7.537994,7.537994,0,7.852635998,1.997064927,3.932088482,79.72461354,437.4135003,394.6391542,42.7743461,106.0442343,-63.26988824,60220100,1290.15
2015-12-19,463.552002,465.580994,456.765015,462.321991,-0.28%,49.64%,-1.294006,0,1.294006,7.534785571,2.293858,3.284765479,76.6614998,442.9789987,399.9959235,42.98307517,107.3899713,-64.40689617,47892700,1268.44
2015-12-20,462.234009,462.644989,434.338013,442.684998,-4.34%,54.86%,-19.636993,0,19.636993,6.996586602,3.532653357,1.980547168,66.44911341,445.2391662,404.7128084,40.52635774,107.4295014,-66.90314369,75409400,1266.31
2015-12-21,442.838013,444.729004,427.312012,438.639008,-0.92%,55.26%,-4.04599,0,4.04599,6.496830416,3.56932026,1.820187022,64.54135871,446.9955012,408.960232,38.03526913,108.2324086,-70.19713945,77639696,1255.65
2015-12-22,437.436005,443.687988,435.515991,436.571991,-0.47%,51.96%,-2.067017,0,2.067017,6.032771101,3.462012884,1.742561713,63.53773935,448.7532501,412.1866936,36.56655647,108.9544466,-72.38789009,50840400,1315.98
2015-12-23,436.720001,444.528992,436.618988,442.401001,1.33%,52.12%,5.82901,5.82901,0,5.895429286,4.1212855,1.430483107,58.85591645,447.9585012,415.4312709,32.52723028,109.3651165,-76.8378862,47161400,1324.8
2015-12-24,443.091003,458.455994,443.076996,454.984985,2.80%,52.88%,12.583984,12.583984,0,6.373183194,3.826907964,1.665360979,62.48162977,449.6241658,419.1852698,30.43889599,109.4504003,-79.01150431,57157200,1312.51
2015-12-25,454.855011,458.304993,452.075012,455.653015,0.15%,39.22%,0.66803,0.66803,0,5.965672251,3.553557395,1.678788771,62.66969569,451.449,422.4298471,29.01915288,109.747955,-80.7288021,39078500,1318.89
2015-12-26,455.756012,457.489014,405.76001,417.273987,-8.80%,52.28%,-38.379028,0,38.379028,5.539552805,6.04109101,0.91697887,47.8345841,449.206665,423.9664999,25.24016508,109.4312231,-84.19105806,116166000,1322.18
2015-12-27,416.514008,424.006989,408.882996,422.822998,1.32%,52.73%,5.549011,5.549011,0,4.6341465,5.415004143,0.855797406,46.11480776,445.6651637,426.2870765,19.37808717,108.877596,-89.49950885,53591200,1342.3
2015-12-28,423.342987,429.769012,418.480988,422.278992,-0.13%,51.43%,-0.544006,0,0.544006,4.303136036,5.067075704,0.849234605,45.92357308,442.9439138,428.7136911,14.23022272,108.2474621,-94.01723938,49638600,1350.78
2015-12-29,422.097992,432.983002,420.627014,432.983002,2.50%,48.07%,10.70401,10.70401,0,4.760341319,4.705141725,1.01173176,50.29158361,441.0193304,431.4804993,9.538831147,108.1199136,-98.58108246,51596500,1356.14
2015-12-30,433.299988,434.386993,422.084015,426.619995,-1.48%,47.64%,-6.363007,0,6.363007,4.420316939,4.823560673,0.916401231,47.81886049,437.9363303,433.9203832,4.015947096,107.7039499,-103.6880028,46889400,1363.89
2015-12-31,425.875,432.92099,418.734985,430.566986,0.92%,47.92%,3.946991,3.946991,0,3.344216429,5.166431929,0.647297105,39.29449659,435.2900798,435.5210747,-0.230994897,107.2647492,-107.4957441,45996600,1360.6
2016-01-01,430.721008,436.246002,427.515015,434.334015,0.87%,47.39%,3.767029,3.767029,0,3.374417327,4.797401077,0.703384452,41.29334697,434.5941646,437.2730372,-2.678872647,106.7595689,-109.4384416,36278900,1366.8
